id,text 
786978228976099328,"But under Chair White the SEC routinely ignores needs of investors to cater to interests of big businesses, dragging its feet on key rules"
786977891242348544,The SEC has a simple purpose: to protect investors by ensuring they have the information they need to make decisions
786977440077930496,Today I asked @POTUS to immediately designate a new Chair of the SEC to replace Mary Jo White: https://t.co/Jin8kvpbZ5
786609896758185985,"I am heartsick for the 2 brave @bostonpolice officers shot in Boston, their families &amp; the entire BPD. Our gratitude &amp; prayers are with you."
786344019567648768,A bank CEO should not be able to oversee a massive fraud &amp; simply walk away to enjoy his millions in retirement.
786343735869120512,A bank teller would face criminal charges &amp; a prison sentence for stealing a handful of 20s from the cash drawer.
786343438216069120,"If @WellsFargo’s John Stumpf is leaving with all of his ill-gotten millions, that's still not real accountability."
786342912036450304,"As I said: @WellsFargo CEO Stumpf should resign, return every nickel he made during the scam, &amp; face DOJ/SEC investigation. He’s 1 for 3."
785593802257997824,I'm proud of MA's cranberry heritage &amp; I'm fighting for our cranberry growers. https://t.co/If2gw8iN7V
785593272806891521,I've been looking forward to visiting our MA cranberry bogs all year! https://t.co/PrLdF8T3fh
785592973409017856,Today we put on our cranberry waders at Mann Farms of the @OceanSprayInc co-op in Buzzards Bay. https://t.co/OWwRjbosYg
783800116859789312,The @CFPB just announced new rules to protect consumers from fraud and hidden fees with prepaid cards. Take a look: https://t.co/Hki6npOBlT
781931654969524224,"Watch @RepGutierrez tell this Board to open its doors to actual Puerto Ricans, not just Wall Street. https://t.co/VvYErL4IAX"
781931342678417408,"If this unelected Board wants Puerto Rico to believe it takes their crisis seriously, they can start by leaving NY. Start by showing up."
781931004726501376,"I guess holding the mtg in Puerto Rico would've been inconvenient. 20,000+ Zika cases. Recent blackouts left 1M w/o power. 340k w/o water."
781930734185480192,"Will this Board speak for the ppl of Puerto Rico or the bankers? Today it met for the first time - not in PR, but NYC. That's a bad start."
781930486922969088,"Congress passed a bill in June to ""help"" Puerto Rico - handing authority over PR to an unelected Board, but providing no actual resources."
781594685982801920,"Today I joined @SenSherrodBrown, @SenSanders &amp; 9 other @SenateDems to say no to trade deals with #ISDS. https://t.co/aATYWclM2T #TPP"
781579392451481601,It’s time for @usedgov's student loan bank to prove they care more about Corinthian’s victims than their own bottom line.
781579032525672448,Today I wrote to @usedgov demanding their student loan bank halt collection of Corinthian students’ debt: https://t.co/qk6LpjPfeP
781578792343105536,"That means Corinthian’s victims eligible for loan forgiveness are instead having tax refunds, EITC &amp; Social Security garnished. It’s absurd."
781578531407011840,"We uncovered data that instead of simply discharging the loans of Corinthian’s victims, @usedgov pushed 80k of them to debt collectors."
781578288225452032,"Corinthian Colleges went belly up amid findings that it defrauded students. Under fed law, those students are eligible for loan discharge."
781533326339432448,"That’s the @GOP agenda in a nutshell: Pay Congress to do nothing, &amp; block back-breaking Americans from getting paid for a hard day’s work."
781533081207447552,Last night @HouseGOP voted to delay our new overtime rule by 6 months. Kill a simple rule that hard-working people deserve to get paid.
781532818140635137,.@SpeakerRyan’s Congress is on track to work the fewest days in decades. But what did they do last night before leaving town until November?
781222599112163329,"RT @VotingInMass: The voter registration deadline is 3 weeks away. Make sure your voter information is up to date:
https://t.co/g1xroLhd7B…"
781213868815183872,Deepest sympathies for the family of Shimon Peres on the passing of a dedicated public servant with an enduring commitment to peace.
781134339400609792,"As I said last week: Mr. Stumpf should resign, return every nickel he made while this scam was ongoing, &amp; face SEC &amp; DOJ investigations."
781133999993262081,.@WellsFargo CEO Stumpf will be just fine: he keeps his job &amp; most of the money he made while massive fraud went on under his nose.
781133686053871620,.@WellsFargo employees who tried to sound the alarm about the creation of fake accounts were fired. Their lives turned upside down.
781133401663221761,.@WellsFargo employees who failed to meet management's outrageous sales goals were fired.
781133102466764800,"This is a small step in the right direction, but nowhere near real accountability. https://t.co/7Aj4fxXp9x"
780905477303590913,Watch my speech calling on @SenateGOP to end their outrageous demands &amp; to stop threatening a gov shutdown. https://t.co/FeX2lsYmvG
780905111145119744,"And any politician who won't stand with Flint, MI - whose kids are choking on poisoned water - lacks the moral courage to serve in Congress."
780904722945417216,"If @SenateGOP seriously think they can hold the gov hostage to protect political corruption w/o anyone noticing, they'd better think again."
780837409672003584,Every agency w/ jurisdiction should follow @USDOL's lead &amp; determine whether @WellsFargo &amp; its senior execs should be prosecuted/sanctioned.
780837122295074817,"I'm glad @USDOL announced today that it will conduct a prompt &amp; thorough ""top-to-bottom review"" of @WellsFargo. https://t.co/IJN1XVDmF6"
780836823832653824,Last week we asked @USDOL to investigate whether @WellsFargo violated the Fair Labor Standards Act. https://t.co/uLSbc4A4mX
780809366396174336,We will not sit by while our planet is destroyed so that the super rich can make an extra buck.
780808988946472960,My @SenateDems colleagues issued a report showing how the fossil fuel industry funds Clean Power Plan opponents. https://t.co/b50fN7afnM
780808626587992064,The fossil fuel industry made billions at the expense of our environment. Now they want to kill the country’s plan to reduce air toxins.
780807621880213504,Want to see 1 more example of the @GOP putting billionaires first? Just look at their opposition to the Clean Power Plan.
780449883706753026,".@WellsFargo’s Stumpf will be accountable only if he resigns, returns every nickel he got during the scam, &amp; faces DOJ &amp; SEC investigation."
780449622745608192,"If John Stumpf can oversee a massive fraud &amp; walk away w/ $100M+, why should we expect any CEO to follow the law? https://t.co/wixnesLKGh"
779337208285237248,Yesterday I led a letter to @USDOL to investigate if @WellsFargo misclassified workers &amp; failed to pay overtime: https://t.co/JdsIupLhmQ
779336957713342465,The @CFPB’s investigation of @WellsFargo uncovered staggering workplace conditions imposed on employees to meet sales quotas.
779336732349231104,".@WellsFargo CEO John Stumpf blamed his bank’s massive fraud on 5300 low-level bank tellers, branch managers &amp; customer service reps."
779083564944125954,"Congress must do more to reform higher ed accreditation, so I introduced a bill w/ @SenatorDurbin &amp; @SenBrianSchatz: https://t.co/33bV95cRNF"
779083172906688517,.@usedgov did the right thing today to protect students &amp; taxpayers by stripping ACICS of its college accreditation power.
779082883692654593,"Corinthian &amp; ITT Tech committed fraud to drown students in debt with useless degrees, but ACICS accredited both when they filed bankruptcy."
779082603773194244,College accreditation is supposed to make sure kids get a good education while colleges take taxpayer money. But the system is broken.
778622663178715140,.@SenateGOP has billions of reasons to defend this rotten system - but we're sick of it &amp; ready to fight. https://t.co/acTsbKkKU4
778622241881874432,"If @SenateMajLdr thinks he can hold the whole government hostage to shield donors buying off politicians, think again."
778621944677662720,"We know why - billions in secret dark money is flowing into our political system, to prop up @realDonaldTrump &amp; his GOP allies in Congress."
778621690033086470,But here we go again - Republicans are threatening to shut down the gov in days unless we ban disclosure of corporate political spending.
778621499129364480,Shutting down the government isn't very popular with the American people. You'd think the Republicans would've learned that by now.
778392619042734080,"If you missed my questions for @WellsFargo CEO John Stumpf on his gutless leadership earlier today, take a look. https://t.co/5brb1ARRqC"
778390115122974720,Tonight I'll be talking to Rachel @Maddow about today's @SenateBanking hearing with @WellsFargo CEO John Stumpf. Tune in at 9PM ET!
778309007970828288,Watch my questioning of @WellsFargo CEO John Stumpf &amp; his gutless leadership at today’s @SenateBanking hearing: https://t.co/5brb1AAgz4
778308655745826816,".@WellsFargo CEO John Stumpf should resign, give back the money he took while the scam was going on, &amp; be criminally investigated."
778308377210458113,"A bank cashier who steals $20 would be facing theft charges, but Wall St execs never hold themselves accountable. Not in 2008 &amp; not now."
778308107164389377,"We know @WellsFargo’s Board knew of exec Carrie Tolstedt’s misconduct, but she’ll still retire with a huge payout: https://t.co/leTA3jL4we"
778307635481288708,We know @WellsFargo is proud of cross-selling - getting customers to open more accounts. See the earnings calls: https://t.co/gPflL7JtkL
778307362914533376,.@WellsFargo’s definition of “accountable” is to push blame on low-level employees who don’t have money or PR firms to defend themselves.
778306778626949121,"The @CFPB caught @WellsFargo in a massive, years-long scam. CEO John Stumpf hasn’t resigned. He hasn’t fired 1 senior executive."
778232306922381312,Today at 10am @SenateBanking will question @WellsFargo CEO John Stumpf about its years-long scam. Watch: https://t.co/EG5ZjTAP7j
776541326301167620,I agree with @SenMarkey – it's time to #UnlockTheBox. https://t.co/RxvFH4nyB6
776529266724995072,Watch my speech on our bill to make sure every Presidential candidate releases their taxes – even @realDonaldTrump. https://t.co/hCCRK0ZUtk
776528520315101185,.@realDonaldTrump won't release his taxes voluntarily. Let's pass the Presidential Tax Transparency Act and make sure he comes clean.
776528269399162880,We don't know what @realDonaldTrump is hiding in his taxes. What new tax scams he's running. Which foreign dictators have him on the take.
776527829441839105,Every major party Presidential candidate should release their tax returns. And they all do – except @realDonaldTrump. He's just too chicken.
776482680720457728,"Thanks, FCIC Chair @PhilAngelides. I agree: This wasn't ""immaculate corruption"" - DOJ's failure defies common sense. https://t.co/W9MOrTjfWw"
776430171628986368,The @FBI released @HillaryClinton’s info citing “intense public interest.” It should do the same for its Wall Street FCIC investigations.
776429621902512128,I’ve also asked the @FBI to release its investigation materials related to FCIC referrals. https://t.co/iicSLZ2Wwf https://t.co/rvt4JF8frd
776429285146066944,I've asked @TheJusticeDept to investigate its inability to prosecute the FCIC's referrals. https://t.co/iicSLZ2Wwf https://t.co/oVNl7ghEx3
776428583694786560,Not one of the people or corporations referred to @TheJusticeDept by the FCIC has been criminally prosecuted. That’s an abysmal failure.
776428335492657152,The FCIC investigated the causes of the 2008 crisis. Recently-released docs show they referred 9 people &amp; 14 corps to @TheJusticeDept.
776428106420715520,"8 years ago today, Lehman Bros filed for bankruptcy. The big banks recklessly gambled with our economy &amp; millions of people suffered for it."
776160548337623040,"Rep @LamarSmithTX21’s big oil buddies don’t want state AGs to do their jobs, but the AGs aren’t going to cower to big oil or the GOP."
776160244674260992,"You don’t need a hearing to know basic facts, @LamarSmithTX21: the US Constitution gives states power to enforce state laws."
776159990818213888,Sci Chairman @LamarSmithTX21 held a hearing today on his unprecedented step of subpoenaing state AGs for investigating @exxonmobil.
776078096571179008,"The American people pay us to get things done, @SenateGOP. With this schedule, I’d want my money back. #DoYourJob https://t.co/XiZoYvht6O"
776077757369442304,"You’d think the @SenateGOP would be ready to work, right? Nope. They’re getting ready for ANOTHER break. #DoYourJob https://t.co/ak3ozOC0qz"
776077468738420736,"The @SenateGOP took a 7-wk summer break. No work on Zika, SCOTUS, or anything to help working families. #DoYourJob https://t.co/S4mUMfoRlF"
775780103318044672,Congrats to MA principal of the year Justin Cameron of Hartnett Middle School in Blackstone! #POY16 https://t.co/yNccoOIFIH
775387590946066432,"I sat down with @Buzzfeed to discuss ISDS – a rigged court system baked into our trade deals, including the #TPP: https://t.co/lsf0yIsqJW"
773988612178382849,Read my letter to Aetna requesting answers about its Humana merger &amp; #Obamacare-related decisions. https://t.co/p4cvzbiB1A
773988352643170305,Aetna’s decision to use the health of millions of Americans as a bargaining chip for its Humana merger is inexplicable &amp; irresponsible.
773894742354567168,Read my @nytimes op-ed about how Congress should fix our broken corporate tax code: https://t.co/SsUA4SfYOz
773894456126898176,"When tax dodgers move back to the US, they should pay their fair share – just as working families &amp; small businesses have been all along."
773894130502074372,"Now that other leading countries are starting to get tough on tax enforcement, corporate tax dodgers want to move money back to the US."
773893793175207936,Corporate tax dodgers have taken full advantage of the benefits of being a US company while searching for every way to avoid paying taxes.
773884090244300800,"We need MORE transparency &amp; accountability in shadow banking, not less. @HouseDemocrats: stand up to Wall St lobbyists &amp; oppose HR 5424."
773883785335234561,"One @HouseGOP bill being pushed this week, HR 5424, would let private equity &amp; hedge funds disclose even LESS info to federal regulators."
773883498746744832,1st order of business for @HouseGOP after a 7-wk recess? Not Zika. Not LA flooding. Just a pile of bills to weaken the rules on Wall Street.
773625230552100864,All we’re asking is for the @SenateGOP to stop playing politics with judicial nominees and #DoYourJob. This is disgraceful.
773624962552885249,Today I called on the @SenateGOP to consider 10 nominees already passed through Judiciary. They said no. https://t.co/6u3LeFmH4y #DoYourJob
773624641302790144,The @SenateGOP have made it very clear: They want @realDonaldTrump to appoint judges who will bend the law for their interests. #DoYourJob
773624343624581120,Today there are more than twice as many judicial vacancies &amp; emergencies as there were at this point in the Bush Admin. #DoYourJob
773624032319209473,The @SenateGOP are setting new records for obstruction with judicial nominations – leaving courts overburdened &amp; understaffed. #DoYourJob
773597157056184321,Heading to the Senate floor now to tell the @SenateGOP: #DoYourJob &amp; give judicial nominees a vote. Watch: https://t.co/h7zRAFfpKr
773542740244230145,"RT @MassAGO: Former ITT Tech students in Massachusetts:
✖️ CANCEL any payments 
💾 Save all paperwork.
📞 Call us at 1-888-830-6277 https://t…"
773542112793157632,RT @JohnKingatED: #ITTTech students: applying for loan discharge is FREE. Don’t be fooled by scammers offering help for $. Visit https://t.…
773527143108210689,Now it’s time to focus on helping @ITTTech students – the real victims – get their loans cancelled or finish programs at schools that care.
773526926749294593,.@usedgov took the right step a few weeks ago when they banned @ITTTech from enrolling new students with federal student loan money.
773526656795443205,The only people responsible for @ITTTech’s collapse are their execs who sucked students in with thousands in debt &amp; useless degrees.
773303586201763840,"#Zika funding isn’t a place for your selfish, partisan games, @SenateGOP. People’s lives are at risk. Bring a clean bill to a vote NOW."
773303343942889472,"After a 7-wk @GOP recess, the @SenateGOP's 1st priority is the same old #Zika bill that hurts women, vets, Obamacare, @PPFA &amp; clean water."
770672722812739584,19 of my @SenateDems colleagues &amp; I sent a letter to Mylan for answers about the EpiPen price hike: https://t.co/Q3q1yTinBN
770672518424367104,Mylan’s promise of a new generic EpiPen for half the price only further calls into question the excessive price of branded EpiPens.
770672239419256832,"Mylan’s expanded patient assistance programs are an industry game to keep EpiPen costs high for insurance companies, the gov &amp; employers."
770672022808621056,I have serious concerns about pharmaceutical giant Mylan’s significant price hikes for the life-saving EpiPen Auto-Injector.
768930236499197953,.@ITTTech's free ride is finally over &amp; the message is clear: We won't stand by &amp; allow these shady schools to cheat students &amp; taxpayers.
768929997587410944,"Today, @usedgov has finally said enough is enough, banning @ITTTech from enrolling any new students with federal dollars this fall."
768929823183900673,"The SEC, @CFPB, &amp; @MassAGO are all suing @ITTTech for fraud &amp; they failed, again, to meet the low standards of their accrediting agency."
768929495822823424,".@ITTTech – a massive, for-profit college – is currently under investigation by 20 state &amp; federal agencies for cheating students."
766714929084768256,Great news: @TheJusticeDept will end its use of ineffective &amp; dangerous private prisons - 1 step to fix our broken criminal justice system.
766021453225623552,.@HUDgov guidance will send a clear message that housing-related ordinances must protect vulnerable individuals – not leave them homeless.
766021026773958656,I joined 28 @SenateDems urging @HUDgov to explain how nuisance ordinances may violate fed law. https://t.co/aIWPyQFR83
766020712985399296,"Domestic violence survivors, crime victims, &amp; others should never have to pick between calling 911 &amp; keeping a roof over their heads."
764115296705736705,".@usedgov didn’t fall for the scheme. To other shady #4profit schools, @JohnKingatED's right: Don’t waste your time. https://t.co/sPqrPE3HDJ"
764115107483938816,A Utah-based #4profit college tried to convert to a bogus nonprofit school to skirt @usedgov for-profit rules &amp; oversight. Lame trick.
764106468639539200,"RT @SenateFinance: It's simple. If @SenateMajLdr is serious about protecting our democracy from foreign influence, he will bring up the bil…"
764106449672953857,RT @SenateFinance: The Presidential Tax Transparency Act would make releasing tax returns a requirement so pres. nominees cannot hide forei…
764106436813160448,RT @SenateFinance: Tax returns show if a nominee has foreign investments &amp; in what countries. Releasing your tax returns should not be opti…
763832368302022656,The entire MA Congressional delegation supports @MassAGO’s enforcement of our state laws banning assault weapons. https://t.co/4ndp6414An
763816938028011520,I'll keep pushing our federal agencies to reschedule marijuana as part of crafting a rational research &amp; public health strategy.
763816549115387904,"Bad news: @DEAHQ refused to reschedule marijuana. This has wide implications for med research, law enforcement &amp; business."
763816370027032576,Good news: @DEAHQ is eliminating outdated barriers to marijuana research. Common sense given growing pool of med marijuana patients.
763408629286498304,Read my op-ed w/ @SenWhitehouse on @GOP’s unprecedented attack on free speech &amp; states’ rights for big oil donors: https://t.co/gIRepwVimr
763408389103820800,"When oil-backed @GOP abuse power to stifle state climate change investigations, they don’t advance the 1st Amendment – they trample on it."
763071421622980609,"Who does the @USChamber work for? Big corps who stash profits overseas, leaving small biz to pay taxes instead. https://t.co/Tm46RYAIhC"
763055265604395008,More from @nytimes &amp; @TheEye_NECIR on think tank conflicts. Some can be an expert on anything for the right price. https://t.co/3t55RAI7r6
762331368072290304,"Read this @nytimes story on how corporations fund ""independent"" think tank research to push their interests: https://t.co/jcAcgljYz0"
762331102853918720,"Big corporations must disclose lobbying expenditures, but not contributions to think tanks to fund industry-friendly studies. That’s wrong."
761599505498341376,"Want to protect open debate, Mr Koch? Disclose the spending you do to bury your opponents in an avalanche of lies: https://t.co/lF703sf4Hw"
761599287247634432,"Charles Koch, who secretly spends millions to shred candidates and orgs he opposes, is worried that open debate is under attack. Really?!"
761324676740243456,.@HouseGOP time &amp; again puts Big Oil interests over every other issue. Proud to stand w/ @MassAGO. Let her investigate &amp; see the facts.
761324548461584384,Every MA delegation member signed a letter to @LamarSmithTX21 w/ concerns about this disgraceful pander to Big Oil. https://t.co/fUl9DZ1liu
761322759762878464,GOP says @MassAGO’s investigation is a war on 1st Amendment rights. But companies don’t have a right to defraud their investors &amp; consumers.
761322498537492484,We haven't found another example – not one – of a House committee subpoenaing a STATE AG's investigation of potential STATE law violations.
761322269763305473,"The @HouseGOP claims to be for states’ rights, but they don’t seem to know the Constitution gives STATES power to enforce STATE law."
761322007732649984,Sci Chairman @LamarSmithTX21 issued subpoenas to @MassAGO Healey &amp; @AGSchneiderman— a prime example of @HouseGOP abuse of power.
761321767709409281,The GOP-led @HouseScience Committee is helping @exxonmobil deny the reality of climate change.
761226740421259264,Today in the @NEJM I write about the need for transparency in our clinical trial system to improve people's health: https://t.co/l6hBWp53Hk
756177712893587456,Yesterday @MassAGO took an important step to stop the spread of lethal assault-style weapons. Read more here: https://t.co/ElPNcmPTf5
755794035248275456,"Let me offer you a word of advice, @LamarSmithTX21 &amp; your @exxonmobil buddies: you picked a fight with the wrong state &amp; the wrong AG."
755793718427328513,This is an outrageous abuse of Congressional subpoena power to threaten a state AG and help a campaign contributor.
755793422405861376,"For the @GOP, states’ rights only apply for restricting voting rights or regulating women’s bodies. Not investigating climate change fraud."
755792952891277315,.@LamarSmithTX21 says he “takes very seriously his obligation to uphold &amp; defend the Constitution” — but apparently not the 10th Amendment.
755792333845635072,"Yup, that’s right: House Republicans are interfering with a state AG’s ongoing investigation of a company violating state law."
755792056799277060,Now @exxonmobil got the Chair of the @HouseScience Committee — a TX Republican who has taken $675k from oil &amp; gas — to subpoena @MassAGO.
755791807477194752,First @exxonmobil tried to stop @MassAGO by suing Healey in a TX court &amp; attacking her integrity because she’s doing her job.
755791623754133506,.@MassAGO Maura Healey is investigating whether @exxonmobil broke state laws by knowingly misleading people about climate change.
755791471232421890,Want to see how giant corporations rig the system? Look at what @exxonmobil is doing to intimidate @MassAGO to stop fraud investigation.
754775319429652480,Heartsick for the families of the Baton Rouge police officers killed today. More violence &amp; bloodshed won't fix the pain in our country.
753711111514587136,The @CFPB is proof that government CAN work for the people. #ConsumersCount https://t.co/kAUI4UG4pS
753671775754579968,"We need our gov agencies to work together to warn students, veterans &amp; families about other unlicensed “universities” like Trump “U.”"
753671555553562624,"11 Senate Dems &amp; I sent a letter to @usedgov, @FTC, @CFPB &amp; @DeptVetAffairs about fake schools like Trump “U”: https://t.co/HqofUVw95d"
753671297641680896,"Trump U violated NY law by calling itself a ""university"" without a charter or license. Vulnerable people lost big bucks to Trump's scheme."
752911386435588100,The @HouseGOP should be ashamed. The last thing Congress should be doing is giving homophobic Americans a license to discriminate.
752910991025926145,"The GOP #FADA bill could let hospitals, government workers, employers, &amp; even landlords discriminate against married same-sex couples."
752910785232375808,Marriage equality is the law of the land. But #LGBT Americans still lack federal protections against discrimination they desperately need.
752910511436656640,I’m not joking: @HouseGOP are holding a hearing right now about making it easier for people to discriminate against #LGBT Americans.
752910331052187649,Our country has seen too many tragedies this month. So what are the @HouseGOP doing right now? Holding a hearing to legalize hate.
751483538013290496,"I wish I had the answers right now to stop the very real pain that people are feeling, but I know this: change must come. It must come now."
751483277320544256,I'm sick at heart about those who would pull us apart at exactly the moment when we need to come together.
751483063792766976,I’m sick at heart for the families of the officers killed in Dallas. Sick at heart for the families of the men shot in LA &amp; MN.
751482862302531585,"Black Americans shouldn't be killed in routine traffic stops, &amp; police shouldn't be killed while protecting &amp; serving their communities."
751482681062486016,"No. No. No. No. No. More killing solves nothing. More grieving moms &amp; dads, sons &amp; daughters cannot bring back those we’ve already  lost."
751134760555118592,#blacklivesmatter must be more than a hashtag or trending topic every time a tragedy happens. We must all come together to make it true.
751134411605835776,We can't ignore the ugly reality: black parents are terrified that teaching kids to “survive” the police won't be enough. #blacklivesmatter
751134269657972736,Most cops are good ppl. But we can’t ignore the ugly reality: black parents feel they must teach kids to “survive” police. #blacklivesmatter
751134006637391872,We’ve seen the sickening videos of black Americans killed in traffic stops. Lives ended by those sworn to protect them. #blacklivesmatter
751133801452040194,Sandra Bland. Freddie Gray. Michael Brown. Walter Scott. Tamir Rice. Eric Garner. Now Alton Sterling &amp; Philando Castile. #blacklivesmatter
750436919465607168,"Today @MarkWarner, @RepCummings &amp; I sent letters to derivative clearing orgs about resolution plans if they fail. https://t.co/ly5J2cZH5V"
748249614403440640,"Sen @MarkWarner, @RepCummings &amp; I filed a new bill today to strengthen oversight of derivatives &amp; prevent bailouts: https://t.co/cVsxjYGsnL"
748184135257235456,In just a few minutes I’ll be speaking about #antitrust policy at the @NewAmerica Open Markets program. Watch: https://t.co/FyaxpS708r
748183934182260736,"Today, @amprog released a report on why our country needs a progressive competition policy: https://t.co/CLZtORmaZ5"
748183638735491072,"The @rooseveltinst recently released a very thorough report on corporate, financial &amp; monopoly power: https://t.co/TkdattFbaa"
748183444845387776,"I love strong, healthy markets – but for markets to work, we need competition. Consolidation &amp; concentration are on the rise."
747878895228157952,"#Zika isn't just coming. It's here. If the GOP won’t take it seriously, they must accept responsibility for the devastating consequences."
747878680144273409,"Every day @HouseGOP &amp; @SenateGOP don't take #Zika seriously, more ppl get sick. 481 pregnant women in US states &amp; territories have Zika NOW."
747878385225961477,"Is this some sort of sick joke, @SenateGOP? Is the #Zika virus — and our country’s response to this emergency — just a game to you?!"
747878147157270532,"I didn’t think the GOP could write 1 bill to hurt women, vets, Obamacare, PP, AND clean water all at once – but they did it. #Zika"
747877952210276354,The GOP #Zika bill cuts Senate levels of @DeptVetAffairs funding by $500M – money for VA hospital maintenance &amp; raises for doctors &amp; nurses.
747877749348524032,The GOP #Zika bill rolls back Clean Water Act requirements designed to keep pesticides out of Americans’ drinking water.
747877537200627712,The GOP #Zika bill blocks @PPFA from receiving birth control grant money that would help poor women with Zika avoid having deformed babies.
747877346217164800,The GOP #Zika bill guts money from healthcare exchanges in the Affordable Care Act (#obamacare) to pay for the emergency response.
747877198787395584,"The GOP #Zika bill steals money from the #Ebola response fund, even though we still have 75 CDC staff on ground fighting the outbreak."
747877010333118464,The GOP #Zika bill provides $800 million less in funding than the @WhiteHouse requested. Money we need for prevention &amp; treatment.
747876786319532039,"Then while @HouseDemocrats fought for gun violence votes at #NoBillNoBreak, the @HouseGOP jammed through a terrible #Zika bill at 3am."
747876553187540992,"4 months ago, the @WhiteHouse requested $1.9B to fight #Zika. Dems asked the GOP to act – and the GOP dragged their feet."
747876386975719425,"My blood is boiling over the pathetic, dishonest &amp; malicious #Zika funding bill that @SenateMajLdr McConnell &amp; the GOP just tried to pass."
745794967658979328,.@SpeakerRyan &amp; the @HouseGOP: You should be ashamed of yourselves for your totally corrupt priorities. People are watching.
745794624229367808,.@HouseDemocrats: Please vote NO on this veto override. We weren’t sent here to do dirty work for Wall St’s armies of lawyers &amp; lobbyists.
745794233286660096,"When @SpeakerRyan turns off the cameras, the @HouseGOP gets to work — both for the @NRA AND for Wall Street. Unbelievable."
745793991287930880,.@SpeakerRyan scheduled a vote tonight to kill a new @USDOL rule that protects workers’ retirement savings from shady financial advisers.
745793580866875397,"After a whole day of #NoBillNoBreak, @HouseGOP is instead moving on a vote to make it easier for retirement advisers to cheat ppl. Really."
745781870001020928,Sorry about blocking the livestream for a sec there! Just happy to see my friend @RepDuckworth at #NoBillNoBreak. https://t.co/rKjyWGrgGe
745775428732882944,Massachusetts knows: America — and #NoBillNoBreak — runs on @DunkinDonuts. #birthdaydonuts #holdthefloor https://t.co/XG1wzU5q41
745714414989508608,"The @HouseGOP may run from a vote for common-sense gun measures, but they can’t hide. #NoBillNoBreak https://t.co/TMnjPmJClS"
745712333238996992,.@RepKClark has done a terrific job putting this #NoBillNoBreak sit-in together. Proud to stand (&amp; sit) by her side. https://t.co/r3kMgUkQgz
745711699727106049,"Great to also see @mikecapuano, @RepRichardNeal &amp; @USRepKeating at the sit-in. The MA delegation sits in solidarity. #NoBillNoBreak"
745698622411513856,Nowhere I'd rather spend my bday than the House floor w/ @repjohnlewis for gun control. #NoBillNoBreak #goodtrouble https://t.co/nTzrO9c0Fk
745689267943444480,Heading to the House floor to join the @HouseDemocrats’ sit-in. #NoBillNoBreak #goodtrouble #holdthefloor https://t.co/0EBVRf3u9A
745677833775767552,"Very glad to see @RepMcGovern, @RepKClark, @RepJoeKennedy &amp; @sethmoulton all joining the #NoBillNoBreak fight. #holdthefloor #goodtrouble"
745677376214999041,Hero @repjohnlewis is leading a sit-in on gun violence &amp; @SpeakerRyan shut off the camera so you can’t watch. Shameful. #NoBillNoBreak
745377462293569536,.@HouseDemocrats must continue to stand strong against these @GOP efforts to help Wall Street at the expense of working families.
745377189546299392,"The @HouseGOP bill weakens the @CFPB, delays payday lending &amp; forced arbitration clause rules, undermines regulators &amp; cuts SEC funding."
745376793511727105,Next up on the @HouseGOP’s agenda to help Wall Street: A vote on a gov funding bill chock-full of items on the big banks’ wish list.
745314214068297728,"After Orlando, @US_FDA should implement a risk-based blood donor policy that doesn't discriminate against LGBT men. https://t.co/ThrpkBIAEf"
745030474339323905,.@ChrisMurphyCT said it right: The @SenateGOP have decided to sell weapons to ISIS.
745030142012030976,Ashamed &amp; disgusted that the Senate works for the @NRA &amp; not the majority of Americans who support basic solutions to stop gun violence.
745000919973113856,These common-sense gun reforms are THE VERY LEAST we can do to help keep our loved ones safe. #DisarmHate
745000658554720256,Back in DC &amp; ready to vote to #disarmhate by expanding background checks &amp; stopping terrorists from buying guns. https://t.co/OUWg4K1Az2
743523749941624832,6 million low-wage workers are parents with kids under 18. They need #SchedulesThatWork. https://t.co/9AkgmldeKg  #OurTimeCounts
743523362526400512,I’m proud to be the lead Senator on the #SchedulesThatWork Act to end unfair scheduling that hurts workers &amp; families. #OurTimeCounts
743243689250652161,This is the cover of the @BostonGlobe tomorrow - &amp; they are 100% correct. #filibuster #holdthefloor https://t.co/wO1CicfoWk
743231165654511616,"We can build a stronger, more united America. And we can start right now. https://t.co/WUdCpfwbyK #filibuster #holdthefloor"
743230962608242688,We can make it harder for terrorism to take root in our country. We can drive forces of hate out of our nation. #filibuster #holdthefloor
743230809939795969,We can keep Rambo-style assault weapons out of the hands of those who would do us harm. #filibuster #holdthefloor
743230658114379777,We cannot miss: It was a terrorist with hate in his heart &amp; a gun in his hand who killed all those people. #filibuster #holdthefloor
743230545845432320,But it was the patriots at Stonewall who showed us that change is possible. Love can triumph over hate &amp; fear. #filibuster #holdthefloor
743230439440121861,"We cannot ignore that the Orlando massacre targeted an LGBT club, &amp; it was an act of terror &amp; hate. #filibuster #holdthefloor"
743229996634890240,I joined @ChrisMurphyCT on the Senate floor #filibuster to discuss Orlando &amp; gun violence. Watch: https://t.co/WUdCpfwbyK #holdthefloor
743229733861789696,"Right now on the Senate floor, @ChrisMurphyCT is in hour 8 of a #filibuster on common-sense solutions to gun violence. #holdthefloor"
743168254298849280,Heading to the Senate floor soon to discuss Orlando &amp; join @ChrisMurphyCT in saying #enough to gun violence. Watch: https://t.co/nyl7giApqf
